customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,recency,frequency,monetary,churn,lifetime_days,avg_monthly_spend,predicted_clv_12m
11369,2022-10-25,2023-06-12,10,2651403.0,265140.0,203,10,2651403.0,1,230,305931.1153846153,3671173.384615384
11370,2022-11-30,2023-06-27,15,33247233.0,2216482.0,188,15,33247233.0,1,209,4173292.8451882843,50079514.14225941
11371,2022-01-02,2023-01-30,6,18958928.0,3159821.0,336,6,18958928.0,1,393,1344604.8226950355,16135257.872340426
11372,2023-01-10,2023-12-31,16,16067709.0,1004232.0,1,16,16067709.0,0,355,1252029.2727272727,15024351.272727273
11373,2022-10-20,2023-12-31,16,21143458.0,1321466.0,1,16,21143458.0,0,437,1358252.1199143468,16299025.438972162
11374,2022-11-14,2023-12-31,15,18574751.0,1238317.0,1,15,18574751.0,0,412,1260729.705882353,15128756.470588237
11375,2023-05-17,2023-12-31,8,43477747.0,5434718.0,1,8,43477747.0,0,228,5055551.976744186,60666623.72093023
11376,2023-01-16,2023-12-31,19,15159729.0,797880.0,1,19,15159729.0,0,349,1199978.548812665,14399742.58575198
11377,2022-01-14,2022-12-17,6,38444174.0,6407362.0,380,6,38444174.0,1,337,3142575.53133515,37710906.3760218
11378,2023-05-19,2023-12-31,10,5978239.0,597824.0,1,10,5978239.0,0,226,700574.8828125,8406898.59375
11379,2022-08-19,2022-09-18,19,49530936.0,2606891.0,470,19,49530936.0,1,30,24765468.0,297185616.0
11380,2022-03-25,2022-06-06,5,32813685.0,6562737.0,574,5,32813685.0,1,73,9557383.980582524,114688607.76699029
11381,2022-05-10,2022-09-14,19,37101304.0,1952700.0,474,19,37101304.0,1,127,7089421.146496816,85073053.75796178
11382,2022-05-25,2023-03-15,11,16340398.0,1485491.0,292,11,16340398.0,1,294,1512999.8148148146,18155997.777777776
11383,2022-01-28,2022-07-16,4,22134506.0,5533626.0,534,4,22134506.0,1,169,3336860.201005025,40042322.4120603
11384,2022-03-07,2023-07-30,27,12567942.0,465479.0,155,27,12567942.0,1,510,698219.0,8378628.0
11385,2022-06-12,2023-03-05,15,48572833.0,3238189.0,302,15,48572833.0,1,266,4922922.263513513,59075067.162162155
11386,2022-08-17,2022-11-26,22,25995706.0,1181623.0,401,22,25995706.0,1,101,5953215.114503816,71438581.37404579
11387,2022-09-18,2023-04-25,4,33226764.0,8306691.0,251,4,33226764.0,1,219,4003224.578313253,48038694.93975903
11388,2023-03-25,2023-12-31,22,38501019.0,1750046.0,1,22,38501019.0,0,281,3713924.662379421,44567095.94855305
11389,2023-02-28,2023-12-31,13,20052189.0,1542476.0,1,13,20052189.0,0,306,1790374.017857143,21484488.214285716
11390,2023-04-05,2023-08-19,24,37781164.0,1574215.0,135,24,37781164.0,1,136,6827921.204819277,81935054.45783132
11391,2022-10-28,2023-07-16,17,35540418.0,2090613.0,169,17,35540418.0,1,261,3663960.618556701,43967527.422680415
11392,2022-10-30,2023-01-09,13,37047494.0,2849807.0,357,13,37047494.0,1,71,11004206.138613861,132050473.66336633
11393,2022-10-14,2023-03-31,25,26052879.0,1042115.0,276,25,26052879.0,1,168,3947405.909090909,47368870.90909091
11394,2023-01-30,2023-12-31,5,20653219.0,4130644.0,1,5,20653219.0,0,335,1697524.8493150687,20370298.191780824
11395,2022-01-10,2022-11-08,5,12481775.0,2496355.0,419,5,12481775.0,1,302,1127871.2349397591,13534454.81927711
11396,2022-09-27,2023-12-31,14,43091019.0,3077930.0,1,14,43091019.0,0,460,2638225.653061224,31658707.83673469
11397,2022-12-27,2023-12-31,26,32104182.0,1234776.0,1,26,32104182.0,0,369,2413848.2706766916,28966179.2481203
11398,2022-09-14,2023-12-31,7,23773092.0,3396156.0,1,7,23773092.0,0,473,1417878.250497018,17014539.005964216
11399,2022-05-13,2023-08-09,22,49154992.0,2234318.0,145,22,49154992.0,1,453,3053105.0931677017,36637261.11801242
11400,2022-10-03,2023-12-13,9,3630212.0,403357.0,19,9,3630212.0,0,436,233704.63519313306,2804455.622317597
11401,2023-05-28,2023-12-31,9,44388735.0,4932082.0,1,9,44388735.0,0,217,5391344.331983805,64696131.98380566
11402,2022-11-09,2023-12-31,15,51877196.0,3458480.0,1,15,51877196.0,0,417,3481691.0067114094,41780292.08053692
11403,2022-10-11,2023-10-17,11,46256659.0,4205151.0,76,11,46256659.0,0,371,3460597.9301745635,41527175.162094764
11404,2022-05-01,2023-12-31,27,42370179.0,1569266.0,1,27,42370179.0,0,609,1989210.2816901407,23870523.380281687
11405,2022-04-17,2023-09-21,23,20214744.0,878902.0,102,23,20214744.0,0,522,1098627.391304348,13183528.695652176
11406,2022-07-23,2023-03-01,15,12950760.0,863384.0,306,15,12950760.0,1,221,1547899.6015936255,18574795.219123505
11407,2022-06-14,2023-11-24,14,38530406.0,2752172.0,38,14,38530406.0,0,528,2071527.204301075,24858326.4516129
11408,2022-11-01,2023-07-21,15,16672429.0,1111495.0,164,15,16672429.0,1,262,1712920.787671233,20555049.4520548
11409,2023-05-12,2023-12-31,26,10142816.0,390108.0,1,26,10142816.0,0,233,1156975.2091254755,13883702.509505706
11410,2022-06-05,2023-07-10,12,41155515.0,3429626.0,175,12,41155515.0,1,400,2871315.0,34455780.0
11411,2023-01-02,2023-06-19,3,17077218.0,5692406.0,196,3,17077218.0,1,168,2587457.272727273,31049487.272727273
11412,2022-09-08,2023-03-05,27,47653640.0,1764950.0,302,27,47653640.0,1,178,6873121.153846154,82477453.84615386
11413,2022-11-30,2023-04-23,10,43904138.0,4390414.0,253,10,43904138.0,1,144,7569678.9655172415,90836147.5862069
11414,2023-05-26,2023-12-31,24,44260129.0,1844172.0,1,24,44260129.0,0,219,5332545.662650602,63990547.95180722
11415,2022-10-20,2023-01-20,18,40395742.0,2244208.0,346,18,40395742.0,1,92,9933379.18032787,119200550.16393444
11416,2022-01-20,2022-06-02,15,45948776.0,3063252.0,578,15,45948776.0,1,133,8456829.938650306,101481959.26380368
11417,2022-10-09,2023-08-07,5,42131942.0,8426388.0,147,5,42131942.0,1,302,3807103.1927710846,45685238.313253015
11418,2022-01-01,2022-02-05,5,31807577.0,6361515.0,695,5,31807577.0,1,35,14680420.153846152,176165041.84615383
11419,2022-04-29,2022-10-22,26,16227794.0,624146.0,436,26,16227794.0,1,176,2363270.9708737866,28359251.65048544
11420,2022-02-04,2022-09-05,7,46321027.0,6617290.0,483,7,46321027.0,1,213,5718645.308641976,68623743.7037037
11421,2022-07-17,2022-09-12,13,43902664.0,3377128.0,476,13,43902664.0,1,57,15138849.655172415,181666195.86206898
11422,2023-04-30,2023-12-31,9,25222270.0,2802474.0,1,9,25222270.0,0,245,2751520.3636363638,33018244.363636367
11423,2022-02-28,2022-07-26,23,3185197.0,138487.0,524,23,3185197.0,1,148,536830.9550561798,6441971.460674157
11424,2022-06-10,2023-04-28,26,33638021.0,1293770.0,248,26,33638021.0,1,322,2866876.7897727275,34402521.477272734
11425,2022-07-25,2023-08-29,12,3770320.0,314193.0,125,12,3770320.0,1,400,263045.5813953488,3156546.976744186
11426,2022-01-12,2022-10-12,12,48255022.0,4021252.0,446,12,48255022.0,1,273,4777724.950495049,57332699.40594059
11427,2023-05-05,2023-12-31,22,50050868.0,2275039.0,1,22,50050868.0,0,240,5561207.555555556,66734490.66666667
11428,2022-10-03,2023-06-07,4,10826099.0,2706525.0,208,4,10826099.0,1,247,1172501.6967509026,14070020.36101083
11429,2022-08-30,2023-03-24,5,35560580.0,7112116.0,283,5,35560580.0,1,206,4520412.711864407,54244952.54237288
11430,2022-08-04,2023-06-28,10,5887265.0,588726.0,187,10,5887265.0,1,328,493346.2290502793,5920154.748603351
11431,2022-09-08,2022-12-04,13,38259460.0,2943035.0,393,13,38259460.0,1,87,9810117.948717948,117721415.38461538
11432,2022-05-06,2023-02-28,15,18842213.0,1256148.0,307,15,18842213.0,1,298,1723373.1402439023,20680477.682926826
11433,2022-08-05,2023-07-08,9,35797346.0,3977483.0,177,9,35797346.0,1,337,2926213.5694822893,35114562.83378747
11434,2022-11-02,2023-12-31,15,20142127.0,1342808.0,1,15,20142127.0,0,424,1330977.5550660794,15971730.660792952
11435,2022-07-04,2023-05-17,4,8594829.0,2148707.0,229,4,8594829.0,1,317,743068.7896253603,8916825.475504324
11436,2022-02-08,2022-06-22,8,21830387.0,2728798.0,558,8,21830387.0,1,134,3993363.475609756,47920361.70731707
11437,2022-08-11,2023-04-25,11,6923815.0,629438.0,251,11,6923815.0,1,257,723743.7282229966,8684924.73867596
11438,2022-07-03,2023-04-05,22,30505670.0,1386621.0,271,22,30505670.0,1,276,2990751.9607843137,35889023.52941176
11439,2023-05-10,2023-12-31,27,3280338.0,121494.0,1,27,3280338.0,0,235,371359.0188679246,4456308.226415095
11440,2023-03-03,2023-06-23,4,27987840.0,6996960.0,192,4,27987840.0,1,112,5912923.943661972,70955087.32394366
11441,2022-06-27,2023-01-28,20,46227527.0,2311376.0,338,20,46227527.0,1,215,5660513.5102040805,67926162.12244897
11442,2023-03-04,2023-12-10,18,43763962.0,2431331.0,22,18,43763962.0,0,281,4221604.051446945,50659248.61736335
11443,2022-10-21,2023-11-09,27,46045310.0,1705382.0,53,27,46045310.0,0,384,3336616.6666666665,40039400.0
11444,2022-05-31,2023-01-25,14,48040079.0,3431434.0,341,14,48040079.0,1,239,5357629.628252788,64291555.53903346
11445,2023-01-19,2023-12-31,9,6510017.0,723335.0,1,9,6510017.0,0,346,519416.25,6232995.0
11446,2022-11-04,2023-12-31,9,7740358.0,860040.0,1,9,7740358.0,0,422,513740.57522123895,6164886.902654868
11447,2022-12-02,2023-12-31,19,29495946.0,1552418.0,1,19,29495946.0,0,394,2086977.3113207547,25043727.735849056
11448,2023-01-10,2023-12-31,15,46613812.0,3107587.0,1,15,46613812.0,0,355,3632245.090909091,43586941.09090909
11449,2022-01-08,2023-02-11,13,50696952.0,3899766.0,324,13,50696952.0,1,399,3545241.3986013983,42542896.78321678
11450,2022-12-07,2023-12-31,8,3550105.0,443763.0,1,8,3550105.0,0,389,254184.12887828163,3050209.5465393793
11451,2022-05-09,2022-10-22,25,19273323.0,770933.0,436,25,19273323.0,1,166,2949998.418367347,35399981.02040817
11452,2022-12-18,2023-12-31,16,12015028.0,750939.0,1,16,12015028.0,0,378,883457.9411764706,10601495.294117648
11453,2022-12-24,2023-07-25,8,39603065.0,4950383.0,160,8,39603065.0,1,213,4889267.283950618,58671207.40740741
11454,2023-06-01,2023-12-31,8,33721849.0,4215231.0,1,8,33721849.0,0,213,4163191.2345679016,49958294.81481482
11455,2023-05-10,2023-12-31,4,7290312.0,1822578.0,1,4,7290312.0,0,235,825318.3396226416,9903820.0754717
11456,2022-03-27,2023-08-10,24,25762921.0,1073455.0,144,24,25762921.0,1,501,1455532.2598870057,17466387.118644066
11457,2022-06-24,2023-08-02,22,36020379.0,1637290.0,152,22,36020379.0,1,404,2489887.949308756,29878655.39170507
11458,2022-07-12,2023-12-31,27,40773474.0,1510129.0,1,27,40773474.0,0,537,2157326.666666667,25887920.000000004
11459,2022-11-07,2023-12-31,17,2218678.0,130510.0,1,17,2218678.0,0,419,148241.29175946547,1778895.5011135857
11460,2022-04-29,2023-12-28,19,46435854.0,2443992.0,4,19,46435854.0,0,608,2183504.1065830723,26202049.27899687
11461,2022-08-06,2023-05-12,10,30119494.0,3011949.0,234,10,30119494.0,1,279,2924222.7184466016,35090672.62135922
11462,2023-03-03,2023-12-31,7,42444983.0,6063569.0,1,7,42444983.0,0,303,3823872.3423423423,45886468.1081081
11463,2023-02-18,2023-05-31,19,42243252.0,2223329.0,215,19,42243252.0,1,102,9600739.09090909,115208869.09090908
11464,2022-04-24,2023-03-01,22,10844515.0,492932.0,306,22,10844515.0,1,311,954062.9032258064,11448754.838709677
11465,2022-05-25,2023-06-18,3,6796744.0,2265581.0,197,3,6796744.0,1,389,486640.3818615752,5839684.582338902
11466,2022-10-30,2022-12-08,24,37841393.0,1576725.0,389,24,37841393.0,1,39,16452779.565217393,197433354.78260872
11467,2022-12-11,2023-08-08,20,9146487.0,457324.0,146,20,9146487.0,1,240,1016276.3333333334,12195316.0
11468,2022-01-01,2022-07-01,17,44376825.0,2610401.0,549,17,44376825.0,1,181,6309501.184834124,75714014.21800949
11469,2022-05-27,2022-06-30,7,38090426.0,5441489.0,550,7,38090426.0,1,34,17854887.1875,214258646.25
11470,2022-10-14,2023-05-26,9,43964729.0,4884970.0,220,9,43964729.0,1,224,5192684.527559055,62312214.33070866
11471,2022-02-22,2022-12-31,20,16389844.0,819492.0,366,20,16389844.0,1,312,1437705.6140350876,17252467.36842105
11472,2022-10-31,2023-12-31,8,17283181.0,2160398.0,1,8,17283181.0,0,426,1137051.3815789474,13644616.578947369
11473,2022-03-10,2022-07-30,24,35298055.0,1470752.0,520,24,35298055.0,1,142,6156637.5,73879650.0
11474,2022-12-27,2023-10-23,23,2797455.0,121628.0,70,23,2797455.0,0,300,254314.0909090909,3051769.090909091
11475,2022-08-08,2023-02-16,7,38106035.0,5443719.0,319,7,38106035.0,1,192,5149464.189189189,61793570.27027027
11476,2022-06-10,2023-10-12,21,43657780.0,2078942.0,81,21,43657780.0,0,489,2523571.0982658956,30282853.179190747
11477,2022-03-30,2022-08-11,12,22290310.0,1857526.0,508,12,22290310.0,1,134,4077495.731707317,48929948.780487806
11478,2022-06-08,2023-12-31,17,40055845.0,2356226.0,1,17,40055845.0,0,571,1999459.8169717137,23993517.803660564
11479,2023-05-04,2023-12-31,12,10070235.0,839186.0,1,12,10070235.0,0,241,1114786.1623616237,13377433.948339485
11480,2022-11-20,2023-05-30,18,17570828.0,976157.0,216,18,17570828.0,1,191,2385180.271493213,28622163.25791855
11481,2023-01-16,2023-12-31,14,50694692.0,3621049.0,1,14,50694692.0,0,349,4012772.4538258575,48153269.44591029
11482,2022-04-12,2023-07-19,20,51305471.0,2565274.0,166,20,51305471.0,1,463,3122036.77484787,37464441.29817444
11483,2023-05-09,2023-10-25,25,27240337.0,1089613.0,68,25,27240337.0,0,169,4106583.467336683,49279001.6080402
11484,2022-01-19,2023-06-03,3,48660905.0,16220302.0,212,3,48660905.0,1,500,2754390.8490566034,33052690.18867924
11485,2023-03-30,2023-09-07,18,27754718.0,1541929.0,116,18,27754718.0,1,161,4359379.790575917,52312557.486911
11486,2023-04-27,2023-08-21,24,16012677.0,667195.0,133,24,16012677.0,1,116,3290276.0958904107,39483313.15068493
11487,2023-02-01,2023-09-01,8,14758484.0,1844810.0,122,8,14758484.0,1,212,1829564.132231405,21954769.58677686
11488,2022-10-06,2023-11-07,5,48418890.0,9683778.0,55,5,48418890.0,0,397,3401795.550351288,40821546.60421546
11489,2022-12-31,2023-06-07,4,9960277.0,2490069.0,208,4,9960277.0,1,158,1589405.9042553192,19072870.85106383
11490,2022-11-27,2023-08-29,4,30645329.0,7661332.0,125,4,30645329.0,1,275,3014294.655737705,36171535.86885246
11491,2022-12-10,2023-12-31,15,29420673.0,1961378.0,1,15,29420673.0,0,386,2121683.1490384615,25460197.788461536
11492,2023-03-31,2023-12-31,11,38772782.0,3524798.0,1,11,38772782.0,0,275,3813716.262295082,45764595.14754099
11493,2022-03-06,2023-04-17,18,26561540.0,1475641.0,259,18,26561540.0,1,407,1823446.6819221969,21881360.18306636
11494,2022-03-17,2022-09-11,7,15032112.0,2147445.0,477,7,15032112.0,1,178,2168093.076923077,26017116.923076924
11495,2022-05-23,2023-08-28,25,9805342.0,392214.0,126,25,9805342.0,1,462,597886.7073170732,7174640.4878048785
11496,2023-04-18,2023-12-31,23,32737595.0,1423374.0,1,23,32737595.0,0,257,3422048.257839721,41064579.094076656
11497,2023-02-21,2023-12-31,9,37724730.0,4191637.0,1,9,37724730.0,0,313,3299539.0670553935,39594468.80466472
11498,2022-11-01,2023-12-31,15,30131681.0,2008779.0,1,15,30131681.0,0,425,1986704.2417582418,23840450.9010989
11499,2023-05-12,2023-12-31,22,38708245.0,1759466.0,1,22,38708245.0,0,233,4415389.163498099,52984669.961977184
11500,2022-10-18,2023-04-08,26,8389277.0,322664.0,268,26,8389277.0,1,172,1245932.2277227722,14951186.732673265
11501,2022-04-12,2023-01-16,15,46029486.0,3068632.0,350,15,46029486.0,1,279,4468882.1359223295,53626585.631067954
11502,2022-09-24,2023-08-21,9,30785692.0,3420632.0,133,9,30785692.0,1,331,2558367.756232687,30700413.074792244
11503,2022-01-03,2022-02-26,12,7643671.0,636973.0,674,12,7643671.0,1,54,2729882.5,32758590.0
11504,2022-03-26,2022-07-03,17,24665800.0,1450929.0,547,17,24665800.0,1,99,5736232.558139535,68834790.69767442
11505,2022-11-24,2023-04-14,23,44115420.0,1918062.0,262,23,44115420.0,1,141,7739547.368421053,92874568.42105263
11506,2023-03-26,2023-12-31,8,46796159.0,5849520.0,1,8,46796159.0,0,280,4528660.548387096,54343926.58064516
11507,2023-03-30,2023-12-31,7,14644195.0,2092028.0,1,7,14644195.0,0,276,1435705.392156863,17228464.705882356
11508,2022-08-09,2023-12-22,25,37332304.0,1493292.0,10,25,37332304.0,0,500,2113149.283018868,25357791.396226414
11509,2022-06-03,2022-10-01,4,6279251.0,1569813.0,457,4,6279251.0,1,120,1255850.2,15070202.399999999
11510,2022-01-12,2023-07-25,23,2904130.0,126267.0,160,23,2904130.0,1,559,147918.33616298813,1775020.0339558576
11511,2022-05-13,2022-12-20,17,29668267.0,1745192.0,377,17,29668267.0,1,221,3546008.0079681273,42552096.095617525
11512,2022-10-31,2023-12-31,18,36497241.0,2027624.0,1,18,36497241.0,0,426,2401134.2763157897,28813611.315789476
11513,2022-10-20,2023-07-18,21,41625966.0,1982189.0,167,21,41625966.0,1,271,4148767.3754152823,49785208.50498339
11514,2022-10-27,2023-04-12,11,18482985.0,1680271.0,264,11,18482985.0,1,167,2814667.766497462,33776013.19796954
11515,2022-02-12,2023-02-21,24,1531491.0,63812.0,314,24,1531491.0,1,374,113724.57920792079,1364694.9504950494
11516,2022-12-09,2023-07-06,21,25559577.0,1217123.0,179,21,25559577.0,1,209,3208315.1046025106,38499781.25523013
11517,2022-11-22,2023-12-31,9,2005360.0,222818.0,1,9,2005360.0,0,404,138619.35483870967,1663432.258064516
11518,2023-05-13,2023-12-31,6,5872813.0,978802.0,1,6,5872813.0,0,232,672459.5038167938,8069514.045801526
11519,2022-12-30,2023-12-31,5,17795802.0,3559160.0,1,5,17795802.0,0,366,1348166.8181818184,16178001.81818182
11520,2023-03-03,2023-10-10,26,23408340.0,900321.0,83,26,23408340.0,0,221,2797809.561752988,33573714.74103586
11521,2022-01-21,2022-02-24,22,15397048.0,699866.0,676,22,15397048.0,1,34,7217366.25,86608395.0
11522,2023-02-11,2023-11-04,13,30758756.0,2366058.0,58,13,30758756.0,0,266,3117441.486486486,37409297.83783783
11523,2022-12-02,2023-11-07,3,4011769.0,1337256.0,55,3,4011769.0,0,340,325278.5675675676,3903342.810810811
11524,2022-04-27,2023-11-26,8,8544649.0,1068081.0,36,8,8544649.0,0,578,421610.97039473685,5059331.644736842
11525,2022-05-04,2022-07-28,13,36519127.0,2809164.0,522,13,36519127.0,1,85,9526728.782608695,114320745.39130434
11526,2023-02-03,2023-12-31,3,8420755.0,2806918.0,1,3,8420755.0,0,331,699785.7340720221,8397428.808864266
11527,2022-02-20,2022-11-13,23,33700580.0,1465243.0,414,23,33700580.0,1,266,3415599.3243243243,40987191.89189189
11528,2022-11-20,2023-07-04,9,3977979.0,441998.0,181,9,3977979.0,1,226,466169.4140625,5594032.96875
11529,2022-05-21,2023-12-31,8,21895020.0,2736878.0,1,8,21895020.0,0,589,1061147.9806138934,12733775.76736672
11530,2023-04-15,2023-12-31,16,10212401.0,638275.0,1,16,10212401.0,0,260,1056455.275862069,12677463.31034483
11531,2022-11-30,2023-12-31,4,6769523.0,1692381.0,1,4,6769523.0,0,396,476726.9718309859,5720723.661971831
11532,2023-01-08,2023-12-31,6,30005265.0,5000878.0,1,6,30005265.0,0,357,2325989.534883721,27911874.41860465
11533,2023-05-09,2023-12-31,13,48359457.0,3719958.0,1,13,48359457.0,0,236,5454074.097744361,65448889.17293233
11534,2022-06-05,2022-08-03,17,3983182.0,234305.0,516,17,3983182.0,1,59,1342645.6179775281,16111747.415730339
11535,2022-10-18,2023-03-04,20,22614956.0,1130748.0,303,20,22614956.0,1,137,4062566.9461077848,48750803.35329342
11536,2022-05-24,2023-12-31,3,37142800.0,12380933.0,1,3,37142800.0,0,586,1808902.5974025973,21706831.16883117
11537,2022-04-16,2023-08-03,5,24704542.0,4940908.0,151,5,24704542.0,1,474,1470508.4523809524,17646101.42857143
11538,2023-02-24,2023-12-31,5,42169994.0,8433999.0,1,5,42169994.0,0,310,3720881.8235294116,44650581.88235294
11539,2022-01-02,2023-09-29,9,10325982.0,1147331.0,94,9,10325982.0,0,635,465833.7744360902,5590005.293233083
11540,2022-03-31,2023-07-30,3,49947386.0,16649129.0,155,3,49947386.0,1,486,2903917.7906976747,34847013.488372095
11541,2022-12-11,2023-12-31,27,20766261.0,769121.0,1,27,20766261.0,0,385,1501175.4939759036,18014105.927710842
11542,2022-12-16,2023-12-31,13,18551737.0,1427057.0,1,13,18551737.0,0,380,1357444.1707317075,16289330.04878049
11543,2023-04-04,2023-12-31,8,45629974.0,5703747.0,1,8,45629974.0,0,271,4547837.940199336,54574055.28239203
11544,2022-09-20,2023-12-31,22,29844445.0,1356566.0,1,22,29844445.0,0,467,1801475.5533199196,21617706.639839035
11545,2022-12-17,2023-12-31,5,27435373.0,5487075.0,1,5,27435373.0,0,379,2012374.5476772618,24148494.57212714
11546,2022-04-18,2023-12-26,21,38130478.0,1815737.0,6,21,38130478.0,0,617,1768028.346213292,21216340.154559504
11547,2022-02-08,2023-05-22,4,30655579.0,7663895.0,224,4,30655579.0,1,468,1846721.626506024,22160659.51807229
11548,2022-06-08,2023-04-11,20,9455795.0,472790.0,265,20,9455795.0,1,307,841762.1661721069,10101145.994065283
11549,2022-11-08,2023-12-31,14,35449239.0,2532088.0,1,14,35449239.0,0,418,2373832.96875,28485995.625
11550,2022-08-29,2023-12-31,12,7980219.0,665018.0,1,12,7980219.0,0,489,461284.33526011556,5535412.023121387
11551,2023-03-21,2023-08-08,7,42137571.0,6019653.0,146,7,42137571.0,1,140,7436041.94117647,89232503.29411764
11552,2022-10-25,2023-12-13,11,51478619.0,4679874.0,19,11,51478619.0,0,414,3478285.0675675673,41739420.810810804
11553,2022-02-05,2022-09-13,4,20371291.0,5092823.0,475,4,20371291.0,1,220,2444554.9200000004,29334659.040000007
11554,2022-03-25,2023-08-26,4,23793600.0,5948400.0,128,4,23793600.0,1,519,1300196.7213114754,15602360.655737706
11555,2023-03-28,2023-12-31,8,3558830.0,444854.0,1,8,3558830.0,0,278,346639.2857142857,4159671.428571428
11556,2023-01-20,2023-12-31,12,1897646.0,158137.0,1,12,1897646.0,0,345,151811.68,1821740.16
11557,2022-06-21,2023-06-20,20,48008102.0,2400405.0,195,20,48008102.0,1,364,3655439.2385786804,43865270.86294416
11558,2023-01-11,2023-09-06,14,7734102.0,552436.0,117,14,7734102.0,1,238,865757.6865671641,10389092.23880597
11559,2022-12-28,2023-02-17,6,23845560.0,3974260.0,318,6,23845560.0,1,51,8831688.888888888,105980266.66666666
11560,2022-05-21,2023-12-31,24,42620015.0,1775834.0,1,24,42620015.0,0,589,2065590.3877221325,24787084.65266559
11561,2022-04-28,2022-12-21,23,46377393.0,2016408.0,376,23,46377393.0,1,237,5210943.033707865,62531316.404494375
11562,2022-10-04,2022-11-10,19,27585402.0,1451863.0,417,19,27585402.0,1,37,12351672.537313433,148220070.4477612
11563,2022-08-08,2023-12-31,17,29903652.0,1759038.0,1,17,29903652.0,0,510,1661314.0,19935768.0
11564,2022-01-26,2023-10-19,8,35219946.0,4402493.0,74,8,35219946.0,0,631,1598484.6898638424,19181816.27836611
11565,2022-01-10,2022-07-24,18,50038229.0,2779902.0,526,18,50038229.0,1,195,6671763.866666666,80061166.39999999
11566,2023-01-13,2023-12-31,19,31815634.0,1674507.0,1,19,31815634.0,0,352,2498610.0,29983320.0
11567,2022-06-01,2023-12-31,5,29621343.0,5924269.0,1,5,29621343.0,0,578,1461579.4243421054,17538953.092105266
11568,2022-02-18,2023-05-22,12,1938334.0,161528.0,224,12,1938334.0,1,458,119159.87704918033,1429918.524590164
11569,2022-06-03,2022-12-12,7,5312245.0,758892.0,385,7,5312245.0,1,192,717870.9459459459,8614451.35135135
11570,2022-10-20,2023-11-19,16,30520319.0,1907520.0,43,16,30520319.0,0,395,2154375.4588235295,25852505.505882353
11571,2022-02-19,2023-08-28,23,48761012.0,2120044.0,126,23,48761012.0,1,555,2500564.717948718,30006776.615384616
11572,2022-03-01,2022-11-24,15,45227920.0,3015195.0,403,15,45227920.0,1,268,4553146.308724832,54637755.70469798
11573,2022-06-16,2022-09-25,8,51115009.0,6389376.0,463,8,51115009.0,1,101,11705727.251908395,140468727.02290076
11574,2022-07-21,2023-11-07,14,28013969.0,2000998.0,55,14,28013969.0,0,474,1667498.1547619046,20009977.857142854
11575,2022-05-26,2023-11-15,10,41226892.0,4122689.0,47,10,41226892.0,0,538,2177476.6901408453,26129720.281690143
11576,2023-03-15,2023-12-31,7,43892337.0,6270334.0,1,7,43892337.0,0,291,4102087.570093458,49225050.841121495
11577,2022-08-30,2023-11-17,17,34120008.0,2007059.0,45,17,34120008.0,0,444,2159494.1772151897,25913930.126582276
11578,2023-04-28,2023-12-31,18,18408495.0,1022694.0,1,18,18408495.0,0,247,1993699.819494585,23924397.833935022
11579,2022-04-18,2022-07-16,3,25074904.0,8358301.0,534,3,25074904.0,1,89,6321404.369747899,75856852.43697478
11580,2022-08-14,2022-09-18,18,44782187.0,2487899.0,470,18,44782187.0,1,35,20668701.69230769,248024420.30769226
11581,2023-03-08,2023-12-31,7,16366235.0,2338034.0,1,7,16366235.0,0,298,1496911.737804878,17962940.853658535
11582,2023-02-23,2023-12-31,5,48126151.0,9625230.0,1,5,48126151.0,0,311,4233972.228739003,50807666.74486803
11583,2023-03-31,2023-12-02,22,12874162.0,585189.0,30,22,12874162.0,0,246,1399365.4347826089,16792385.217391305
11584,2022-06-09,2022-08-03,17,39275434.0,2310320.0,516,17,39275434.0,1,55,13861917.882352943,166343014.58823532
11585,2022-03-18,2022-04-21,15,33232409.0,2215494.0,620,15,33232409.0,1,34,15577691.71875,186932300.625
11586,2023-05-24,2023-12-31,26,39279652.0,1510756.0,1,26,39279652.0,0,221,4694779.123505976,56337349.48207171
11587,2023-03-17,2023-12-31,18,23417257.0,1300959.0,1,18,23417257.0,0,289,2202249.8746081507,26426998.49529781
11588,2022-09-11,2023-12-31,25,48578166.0,1943127.0,1,25,48578166.0,0,476,2880128.418972332,34561541.027667984
11589,2022-11-16,2023-12-31,13,33329588.0,2563814.0,1,13,33329588.0,0,410,2272471.909090909,27269662.90909091
11590,2022-09-20,2023-03-14,23,15845427.0,688932.0,293,23,15845427.0,1,175,2318842.975609756,27826115.707317073
11591,2023-01-09,2023-12-31,4,33633518.0,8408380.0,1,4,33633518.0,0,356,2614003.9896373055,31368047.875647664
11592,2022-06-16,2023-03-21,24,15770240.0,657093.0,286,24,15770240.0,1,278,1536062.3376623376,18432748.051948052
11593,2023-04-04,2023-12-31,8,16116526.0,2014566.0,1,8,16116526.0,0,271,1606298.2724252492,19275579.26910299
11594,2022-10-07,2023-12-31,8,21499604.0,2687450.0,1,8,21499604.0,0,450,1343725.25,16124703.0
11595,2022-10-29,2022-12-10,16,44503465.0,2781467.0,387,16,44503465.0,1,42,18543110.416666668,222517325.0
11596,2022-08-06,2023-09-23,27,26615132.0,985746.0,100,27,26615132.0,0,413,1802379.1422121895,21628549.706546273
