customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,recency,frequency,monetary,churn
10652,2022-05-06,2022-06-26,10,27334184.0,2733418.0,554,10,27334184.0,1
10653,2022-05-25,2022-11-24,23,18014391.0,783234.0,403,23,18014391.0,1
10654,2022-07-31,2023-11-11,27,43742505.0,1620093.0,51,27,43742505.0,0
10655,2022-01-25,2022-12-15,13,16941175.0,1303167.0,382,13,16941175.0,1
10656,2023-01-29,2023-10-04,8,26981462.0,3372683.0,89,8,26981462.0,0
10657,2022-03-08,2023-08-14,10,21583631.0,2158363.0,140,10,21583631.0,1
10658,2022-08-21,2023-05-07,12,44637982.0,3719832.0,239,12,44637982.0,1
10659,2022-04-19,2022-06-07,26,23141461.0,890056.0,573,26,23141461.0,1
10660,2022-05-26,2023-12-29,5,20813839.0,4162768.0,3,5,20813839.0,0
10661,2022-04-21,2022-10-15,25,36243044.0,1449722.0,443,25,36243044.0,1
10662,2022-08-16,2022-12-31,16,31804008.0,1987750.0,366,16,31804008.0,1
10663,2022-04-21,2023-06-27,25,6648139.0,265926.0,188,25,6648139.0,1
10664,2023-04-15,2023-12-31,16,27014975.0,1688436.0,1,16,27014975.0,0
10665,2022-02-03,2023-06-30,12,38562302.0,3213525.0,185,12,38562302.0,1
10666,2023-01-04,2023-12-31,14,51597398.0,3685528.0,1,14,51597398.0,0
10667,2023-03-01,2023-12-31,8,33160659.0,4145082.0,1,8,33160659.0,0
10668,2022-10-09,2023-09-12,14,20010888.0,1429349.0,111,14,20010888.0,1
10669,2022-11-16,2023-04-28,25,12688501.0,507540.0,248,25,12688501.0,1
10670,2023-03-19,2023-12-31,16,45539776.0,2846236.0,1,16,45539776.0,0
10671,2022-11-11,2023-02-21,4,42579913.0,10644978.0,314,4,42579913.0,1
10672,2023-01-12,2023-12-31,11,13083279.0,1189389.0,1,11,13083279.0,0
10673,2022-10-16,2023-11-01,12,11392110.0,949342.0,61,12,11392110.0,0
10674,2023-03-13,2023-12-31,19,37528948.0,1975208.0,1,19,37528948.0,0
10675,2022-10-04,2023-09-24,19,17199565.0,905240.0,99,19,17199565.0,0
10676,2023-05-18,2023-12-31,5,16765059.0,3353012.0,1,5,16765059.0,0
10677,2023-05-31,2023-10-07,21,8936345.0,425540.0,86,21,8936345.0,0
10678,2022-12-16,2023-03-14,3,14609956.0,4869985.0,293,3,14609956.0,1
10679,2023-03-22,2023-12-31,14,22917384.0,1636956.0,1,14,22917384.0,0
10680,2022-12-16,2023-09-29,9,38428188.0,4269799.0,94,9,38428188.0,0
10681,2022-05-17,2023-08-02,6,18284451.0,3047408.0,152,6,18284451.0,1
10682,2022-08-31,2023-12-25,12,17893100.0,1491092.0,7,12,17893100.0,0
10683,2022-02-09,2022-05-14,15,15673593.0,1044906.0,597,15,15673593.0,1
10684,2022-08-17,2023-12-31,4,25496810.0,6374202.0,1,4,25496810.0,0
10685,2022-08-11,2023-02-10,12,10376344.0,864695.0,325,12,10376344.0,1
10686,2022-01-06,2022-10-28,23,25870041.0,1124784.0,430,23,25870041.0,1
10687,2022-11-18,2023-03-06,24,36972118.0,1540505.0,301,24,36972118.0,1
10688,2023-04-13,2023-12-31,27,2713358.0,100495.0,1,27,2713358.0,0
10689,2022-03-16,2023-10-26,6,1696793.0,282799.0,67,6,1696793.0,0
10690,2022-01-04,2022-10-08,20,5016244.0,250812.0,450,20,5016244.0,1
10691,2022-04-28,2023-12-31,7,28411531.0,4058790.0,1,7,28411531.0,0
10692,2023-05-19,2023-12-31,21,44606318.0,2124110.0,1,21,44606318.0,0
10693,2023-03-17,2023-05-10,4,1448131.0,362033.0,236,4,1448131.0,1
10694,2022-07-13,2023-05-22,14,48782394.0,3484457.0,224,14,48782394.0,1
10695,2023-01-27,2023-12-31,19,6598948.0,347313.0,1,19,6598948.0,0
10696,2022-01-26,2022-12-22,12,43972763.0,3664397.0,375,12,43972763.0,1
10697,2023-03-11,2023-06-16,4,25729022.0,6432256.0,199,4,25729022.0,1
10698,2022-06-22,2022-07-28,8,34695355.0,4336919.0,522,8,34695355.0,1
10699,2022-10-27,2023-04-11,10,27142696.0,2714270.0,265,10,27142696.0,1
10700,2022-11-22,2023-06-03,21,25434050.0,1211145.0,212,21,25434050.0,1
10701,2023-02-14,2023-06-06,13,43612891.0,3354838.0,209,13,43612891.0,1
10702,2022-04-28,2023-07-21,27,39599028.0,1466631.0,164,27,39599028.0,1
10703,2022-08-13,2022-11-23,14,25756834.0,1839774.0,404,14,25756834.0,1
10704,2022-04-23,2023-01-14,11,6871105.0,624646.0,352,11,6871105.0,1
10705,2022-05-20,2022-08-03,4,7062470.0,1765618.0,516,4,7062470.0,1
10706,2022-01-01,2023-10-10,10,41918205.0,4191820.0,83,10,41918205.0,0
10707,2022-03-31,2023-01-16,13,28093044.0,2161003.0,350,13,28093044.0,1
10708,2022-11-16,2023-06-09,23,25664728.0,1115858.0,206,23,25664728.0,1
10709,2022-05-19,2022-11-30,6,35772796.0,5962133.0,397,6,35772796.0,1
10710,2023-05-26,2023-12-31,12,44829152.0,3735763.0,1,12,44829152.0,0
10711,2022-09-16,2022-12-08,23,33146756.0,1441163.0,389,23,33146756.0,1
10712,2022-01-10,2023-04-03,22,39952673.0,1816031.0,273,22,39952673.0,1
10713,2022-09-18,2023-12-31,18,40075743.0,2226430.0,1,18,40075743.0,0
10714,2022-06-21,2023-06-26,10,19298082.0,1929808.0,189,10,19298082.0,1
10715,2022-01-13,2022-06-18,6,15123426.0,2520571.0,562,6,15123426.0,1
10716,2022-06-17,2023-08-29,12,41899135.0,3491595.0,125,12,41899135.0,1
10717,2022-11-17,2023-12-18,14,20360683.0,1454334.0,14,14,20360683.0,0
10718,2022-11-15,2023-09-11,16,47089469.0,2943092.0,112,16,47089469.0,1
10719,2022-11-25,2023-12-31,18,4740287.0,263349.0,1,18,4740287.0,0
10720,2023-02-23,2023-12-31,24,4157450.0,173227.0,1,24,4157450.0,0
10721,2022-04-05,2022-07-16,20,48291811.0,2414591.0,534,20,48291811.0,1
10722,2022-11-14,2023-08-18,23,34141510.0,1484413.0,136,23,34141510.0,1
10723,2022-08-24,2022-11-04,24,20483647.0,853485.0,423,24,20483647.0,1
10724,2022-11-30,2023-12-31,23,39557069.0,1719873.0,1,23,39557069.0,0
10725,2023-01-11,2023-03-22,14,35354202.0,2525300.0,285,14,35354202.0,1
10726,2023-04-04,2023-10-20,20,28185013.0,1409251.0,73,20,28185013.0,0
10727,2022-05-17,2023-01-13,9,6222766.0,691418.0,353,9,6222766.0,1
10728,2023-05-28,2023-12-31,22,42458723.0,1929942.0,1,22,42458723.0,0
10729,2022-10-23,2022-12-30,26,45193978.0,1738230.0,367,26,45193978.0,1
10730,2022-11-16,2023-12-19,25,9946169.0,397847.0,13,25,9946169.0,0
10731,2022-12-15,2023-06-13,9,44405992.0,4933999.0,202,9,44405992.0,1
10732,2022-08-17,2023-01-04,11,45794643.0,4163149.0,362,11,45794643.0,1
10733,2022-09-27,2023-12-31,3,29110974.0,9703658.0,1,3,29110974.0,0
10734,2022-10-18,2023-12-31,8,34533895.0,4316737.0,1,8,34533895.0,0
10735,2022-06-14,2022-08-29,8,20617656.0,2577207.0,490,8,20617656.0,1
10736,2022-01-05,2023-09-01,24,15515016.0,646459.0,122,24,15515016.0,1
10737,2023-01-14,2023-12-31,14,37876744.0,2705482.0,1,14,37876744.0,0
10738,2022-03-19,2022-06-25,24,44983258.0,1874302.0,555,24,44983258.0,1
10739,2023-02-14,2023-12-31,14,34427140.0,2459081.0,1,14,34427140.0,0
10740,2022-05-12,2023-04-02,12,27188803.0,2265734.0,274,12,27188803.0,1
10741,2022-02-11,2022-10-01,25,9273378.0,370935.0,457,25,9273378.0,1
10742,2022-03-30,2022-06-28,8,3915703.0,489463.0,552,8,3915703.0,1
10743,2023-02-06,2023-12-31,19,23841143.0,1254797.0,1,19,23841143.0,0
10744,2022-10-23,2023-05-01,21,3706958.0,176522.0,245,21,3706958.0,1
10745,2022-10-22,2023-10-17,20,30122199.0,1506110.0,76,20,30122199.0,0
10746,2023-02-26,2023-12-31,8,20642643.0,2580330.0,1,8,20642643.0,0
10747,2022-01-23,2023-01-25,26,39665207.0,1525585.0,341,26,39665207.0,1
10748,2022-05-23,2023-12-31,21,16726944.0,796521.0,1,21,16726944.0,0
10749,2022-05-25,2023-04-23,12,31323521.0,2610293.0,253,12,31323521.0,1
10750,2022-08-13,2023-12-31,26,28514323.0,1096705.0,1,26,28514323.0,0
10751,2023-05-18,2023-12-31,10,1439391.0,143939.0,1,10,1439391.0,0
10752,2022-04-14,2023-11-14,23,4877381.0,212060.0,48,23,4877381.0,0
10753,2022-02-08,2022-12-09,26,15950705.0,613489.0,388,26,15950705.0,1
10754,2022-07-17,2023-01-26,8,46017542.0,5752193.0,340,8,46017542.0,1
10755,2023-01-26,2023-12-31,23,8668360.0,376885.0,1,23,8668360.0,0
10756,2022-06-28,2023-06-11,27,37313432.0,1381979.0,204,27,37313432.0,1
10757,2023-03-24,2023-12-31,9,50647022.0,5627447.0,1,9,50647022.0,0
10758,2023-05-15,2023-12-31,26,41360832.0,1590801.0,1,26,41360832.0,0
10759,2022-01-15,2023-03-07,3,13541624.0,4513875.0,300,3,13541624.0,1
10760,2022-10-16,2023-12-31,20,47344955.0,2367248.0,1,20,47344955.0,0
10761,2023-04-23,2023-12-31,26,5929844.0,228071.0,1,26,5929844.0,0
10762,2022-08-19,2023-12-31,27,24981611.0,925245.0,1,27,24981611.0,0
10763,2023-02-24,2023-06-06,22,46287129.0,2103960.0,209,22,46287129.0,1
10764,2022-06-06,2023-11-26,14,33776298.0,2412593.0,36,14,33776298.0,0
10765,2023-03-17,2023-12-31,18,22213144.0,1234064.0,1,18,22213144.0,0
10766,2022-04-07,2023-12-31,12,16074894.0,1339574.0,1,12,16074894.0,0
10767,2023-02-15,2023-12-31,12,20255050.0,1687921.0,1,12,20255050.0,0
10768,2022-10-16,2023-11-18,16,27054242.0,1690890.0,44,16,27054242.0,0
10769,2022-09-11,2023-12-31,27,17407432.0,644720.0,1,27,17407432.0,0
10770,2022-07-15,2023-12-31,22,50423567.0,2291980.0,1,22,50423567.0,0
10771,2023-06-01,2023-12-31,12,48600345.0,4050029.0,1,12,48600345.0,0
10772,2022-04-28,2023-08-15,12,45430111.0,3785843.0,139,12,45430111.0,1
10773,2022-06-08,2023-12-31,27,22628956.0,838109.0,1,27,22628956.0,0
10774,2022-08-16,2023-09-12,13,36318130.0,2793702.0,111,13,36318130.0,1
10775,2022-08-04,2023-01-03,25,47063729.0,1882549.0,363,25,47063729.0,1
10776,2022-01-15,2022-08-20,4,44401818.0,11100454.0,499,4,44401818.0,1
10777,2022-06-06,2023-08-29,27,22247812.0,823993.0,125,27,22247812.0,1
10778,2022-09-18,2023-06-26,22,6909211.0,314055.0,189,22,6909211.0,1
10779,2022-06-06,2023-12-31,10,5042022.0,504202.0,1,10,5042022.0,0
10780,2022-02-16,2023-09-17,25,30514853.0,1220594.0,106,25,30514853.0,0
10781,2022-11-20,2023-11-19,9,33845499.0,3760611.0,43,9,33845499.0,0
10782,2022-05-10,2022-09-08,10,44372004.0,4437200.0,480,10,44372004.0,1
10783,2023-02-15,2023-12-31,3,16059763.0,5353254.0,1,3,16059763.0,0
10784,2022-04-05,2022-07-06,23,9707501.0,422065.0,544,23,9707501.0,1
10785,2022-10-19,2023-12-31,4,20453496.0,5113374.0,1,4,20453496.0,0
10786,2022-10-10,2023-03-27,20,19161616.0,958081.0,280,20,19161616.0,1
10787,2022-03-10,2022-10-10,17,7929423.0,466437.0,448,17,7929423.0,1
10788,2022-01-11,2022-09-02,3,35351959.0,11783986.0,486,3,35351959.0,1
10789,2022-09-11,2023-05-12,7,27041551.0,3863079.0,234,7,27041551.0,1
10790,2022-05-14,2023-02-23,4,37833036.0,9458259.0,312,4,37833036.0,1
10791,2022-01-23,2022-07-06,22,19116709.0,868941.0,544,22,19116709.0,1
10792,2022-12-12,2023-12-31,5,17745672.0,3549134.0,1,5,17745672.0,0
10793,2022-10-29,2023-02-23,21,25206853.0,1200326.0,312,21,25206853.0,1
10794,2022-12-29,2023-08-22,20,45772293.0,2288615.0,132,20,45772293.0,1
10795,2023-01-31,2023-07-08,24,3246290.0,135262.0,177,24,3246290.0,1
10796,2022-08-06,2022-09-07,20,42085507.0,2104275.0,481,20,42085507.0,1
10797,2022-05-21,2022-10-18,16,19944571.0,1246536.0,440,16,19944571.0,1
10798,2022-07-29,2023-09-16,26,44614647.0,1715948.0,107,26,44614647.0,0
10799,2023-04-05,2023-12-31,10,41951913.0,4195191.0,1,10,41951913.0,0
10800,2022-12-22,2023-02-27,14,18917071.0,1351219.0,308,14,18917071.0,1
10801,2022-11-20,2023-11-25,23,36448928.0,1584736.0,37,23,36448928.0,0
10802,2022-05-13,2022-07-02,12,9309344.0,775779.0,548,12,9309344.0,1
10803,2022-05-07,2023-02-02,25,46731103.0,1869244.0,333,25,46731103.0,1
10804,2022-04-16,2023-08-13,22,21748146.0,988552.0,141,22,21748146.0,1
10805,2023-01-13,2023-12-11,19,24345781.0,1281357.0,21,19,24345781.0,0
10806,2022-02-20,2023-11-07,13,37052560.0,2850197.0,55,13,37052560.0,0
10807,2022-01-29,2023-10-15,4,42898684.0,10724671.0,78,4,42898684.0,0
10808,2023-04-07,2023-07-14,6,13206211.0,2201035.0,171,6,13206211.0,1
10809,2022-10-23,2023-03-30,3,34796587.0,11598862.0,277,3,34796587.0,1
10810,2022-10-24,2023-06-06,17,21113501.0,1241971.0,209,17,21113501.0,1
10811,2023-02-11,2023-07-30,15,19930109.0,1328674.0,155,15,19930109.0,1
10812,2023-02-09,2023-12-31,10,36253312.0,3625331.0,1,10,36253312.0,0
10813,2022-12-12,2023-10-20,27,20868910.0,772923.0,73,27,20868910.0,0
10814,2023-02-24,2023-12-31,6,18782312.0,3130385.0,1,6,18782312.0,0
10815,2022-07-01,2023-12-31,12,43663131.0,3638594.0,1,12,43663131.0,0
10816,2022-01-01,2022-11-03,21,6344827.0,302135.0,424,21,6344827.0,1
10817,2023-01-06,2023-04-06,20,35535345.0,1776767.0,270,20,35535345.0,1
10818,2023-03-07,2023-12-31,7,13835250.0,1976464.0,1,7,13835250.0,0
10819,2022-11-05,2023-01-25,21,1987311.0,94634.0,341,21,1987311.0,1
10820,2022-05-17,2022-11-15,25,9671625.0,386865.0,412,25,9671625.0,1
10821,2022-07-21,2023-06-26,24,32018406.0,1334100.0,189,24,32018406.0,1
10822,2023-03-12,2023-12-31,18,37223661.0,2067981.0,1,18,37223661.0,0
10823,2022-11-09,2023-12-31,3,2269735.0,756578.0,1,3,2269735.0,0
10824,2022-04-27,2023-06-19,14,3050413.0,217887.0,196,14,3050413.0,1
10825,2022-09-01,2023-12-31,26,47049139.0,1809582.0,1,26,47049139.0,0
10826,2022-03-16,2022-10-08,4,4923936.0,1230984.0,450,4,4923936.0,1
10827,2023-01-21,2023-12-31,23,46624454.0,2027150.0,1,23,46624454.0,0
10828,2022-07-29,2023-07-07,27,12790828.0,473734.0,178,27,12790828.0,1
10829,2023-04-20,2023-08-24,10,38792904.0,3879290.0,130,10,38792904.0,1
10830,2023-02-22,2023-10-22,20,16934449.0,846722.0,71,20,16934449.0,0
10831,2022-12-13,2023-05-28,27,44824603.0,1660170.0,218,27,44824603.0,1
10832,2022-06-28,2022-08-02,18,36783107.0,2043506.0,517,18,36783107.0,1
10833,2022-07-01,2022-11-16,7,21612124.0,3087446.0,411,7,21612124.0,1
10834,2022-01-25,2023-08-24,24,5076165.0,211507.0,130,24,5076165.0,1
10835,2022-06-29,2022-09-05,15,38421169.0,2561411.0,483,15,38421169.0,1
10836,2023-05-16,2023-12-31,21,32537746.0,1549416.0,1,21,32537746.0,0
10837,2022-06-10,2023-03-27,5,1347915.0,269583.0,280,5,1347915.0,1
10838,2022-06-26,2023-09-24,10,1678529.0,167853.0,99,10,1678529.0,0
10839,2022-10-12,2023-02-05,14,42286683.0,3020477.0,330,14,42286683.0,1
10840,2022-03-04,2023-07-11,4,14377507.0,3594377.0,174,4,14377507.0,1
10841,2022-06-05,2022-09-18,13,33515590.0,2578122.0,470,13,33515590.0,1
10842,2023-04-14,2023-12-31,14,24274093.0,1733864.0,1,14,24274093.0,0
10843,2022-02-18,2023-05-07,20,45062245.0,2253112.0,239,20,45062245.0,1
10844,2022-03-25,2023-07-24,15,47781625.0,3185442.0,161,15,47781625.0,1
10845,2022-12-27,2023-11-06,7,51837832.0,7405405.0,56,7,51837832.0,0
10846,2022-05-28,2023-02-20,24,9007154.0,375298.0,315,24,9007154.0,1
10847,2022-12-08,2023-12-31,14,45038574.0,3217041.0,1,14,45038574.0,0
10848,2023-04-21,2023-12-31,4,14713886.0,3678472.0,1,4,14713886.0,0
10849,2022-03-04,2023-04-09,7,31213446.0,4459064.0,267,7,31213446.0,1
10850,2022-12-26,2023-12-31,9,26893260.0,2988140.0,1,9,26893260.0,0
10851,2022-11-23,2023-02-05,26,2113797.0,81300.0,330,26,2113797.0,1
10852,2022-05-21,2023-07-25,14,48584781.0,3470342.0,160,14,48584781.0,1
10853,2022-08-03,2023-05-06,18,5179014.0,287723.0,240,18,5179014.0,1
10854,2023-03-11,2023-12-31,25,36161521.0,1446461.0,1,25,36161521.0,0
10855,2022-11-14,2023-12-31,10,41078347.0,4107835.0,1,10,41078347.0,0
10856,2022-02-01,2023-05-26,11,41600623.0,3781875.0,220,11,41600623.0,1
10857,2022-10-12,2023-12-31,17,8083122.0,475478.0,1,17,8083122.0,0
10858,2022-11-01,2023-12-31,7,23936553.0,3419508.0,1,7,23936553.0,0
10859,2023-03-05,2023-04-21,15,43334987.0,2888999.0,255,15,43334987.0,1
10860,2023-04-22,2023-12-31,7,16576104.0,2368015.0,1,7,16576104.0,0
10861,2022-10-13,2023-08-27,13,24961633.0,1920126.0,127,13,24961633.0,1
10862,2022-05-24,2023-08-10,12,15057930.0,1254828.0,144,12,15057930.0,1
10863,2023-02-28,2023-11-19,22,24748412.0,1124928.0,43,22,24748412.0,0
10864,2022-01-19,2023-04-09,15,46302166.0,3086811.0,267,15,46302166.0,1
10865,2022-01-18,2023-06-30,11,24320311.0,2210937.0,185,11,24320311.0,1
10866,2023-01-06,2023-05-30,23,29440330.0,1280014.0,216,23,29440330.0,1
10867,2022-06-24,2023-03-14,16,21721995.0,1357625.0,293,16,21721995.0,1
10868,2022-07-13,2023-12-31,20,24573953.0,1228698.0,1,20,24573953.0,0
10869,2023-05-17,2023-06-26,17,1970849.0,115932.0,189,17,1970849.0,1
10870,2022-04-23,2022-12-14,12,15614272.0,1301189.0,383,12,15614272.0,1
10871,2022-04-24,2023-01-25,26,23378351.0,899167.0,341,26,23378351.0,1
10872,2022-08-10,2023-12-31,9,33396886.0,3710765.0,1,9,33396886.0,0
10873,2022-09-21,2023-02-24,10,24062638.0,2406264.0,311,10,24062638.0,1
10874,2022-02-24,2022-08-19,5,18361106.0,3672221.0,500,5,18361106.0,1
10875,2023-04-03,2023-08-28,17,20915416.0,1230319.0,126,17,20915416.0,1
10876,2022-06-11,2023-07-27,18,13508501.0,750472.0,158,18,13508501.0,1
10877,2023-01-15,2023-12-31,6,48164310.0,8027385.0,1,6,48164310.0,0
10878,2022-03-28,2023-12-01,23,27704556.0,1204546.0,31,23,27704556.0,0
10879,2022-02-24,2023-03-23,8,1881200.0,235150.0,284,8,1881200.0,1
10880,2023-04-21,2023-12-31,3,2187870.0,729290.0,1,3,2187870.0,0
10881,2022-06-27,2022-12-10,6,50626451.0,8437742.0,387,6,50626451.0,1
10882,2023-01-26,2023-08-18,13,12449705.0,957670.0,136,13,12449705.0,1
10883,2022-12-15,2023-10-29,14,42124901.0,3008922.0,64,14,42124901.0,0
10884,2022-01-08,2023-06-02,7,4160385.0,594341.0,213,7,4160385.0,1
10885,2022-11-09,2022-12-27,25,47995067.0,1919803.0,370,25,47995067.0,1
10886,2023-03-19,2023-10-29,23,45620384.0,1983495.0,64,23,45620384.0,0
10887,2022-11-24,2023-11-18,18,30211533.0,1678418.0,44,18,30211533.0,0
10888,2022-02-23,2022-09-15,15,1657132.0,110475.0,473,15,1657132.0,1
10889,2022-08-27,2023-12-18,15,14296792.0,953119.0,14,15,14296792.0,0
10890,2022-08-17,2023-09-04,19,21866590.0,1150873.0,119,19,21866590.0,1
10891,2022-02-20,2023-08-02,9,24571257.0,2730140.0,152,9,24571257.0,1
10892,2022-09-21,2023-03-10,10,16322081.0,1632208.0,297,10,16322081.0,1
10893,2023-02-22,2023-06-24,15,2873752.0,191583.0,191,15,2873752.0,1
10894,2022-04-06,2022-12-30,25,31178472.0,1247139.0,367,25,31178472.0,1
10895,2022-03-29,2022-11-18,18,27827057.0,1545948.0,409,18,27827057.0,1
10896,2022-03-19,2023-10-29,6,15576432.0,2596072.0,64,6,15576432.0,0
10897,2022-10-15,2023-12-31,10,3129179.0,312918.0,1,10,3129179.0,0
10898,2022-04-30,2023-01-29,18,51725385.0,2873632.0,337,18,51725385.0,1
10899,2023-05-06,2023-12-31,23,25684898.0,1116735.0,1,23,25684898.0,0
10900,2023-03-28,2023-12-31,12,39605015.0,3300418.0,1,12,39605015.0,0
10901,2023-05-15,2023-12-31,27,24177553.0,895465.0,1,27,24177553.0,0
10902,2022-06-14,2022-07-30,14,3393051.0,242361.0,520,14,3393051.0,1
10903,2022-07-01,2022-10-09,14,16927718.0,1209123.0,449,14,16927718.0,1
10904,2023-04-14,2023-12-31,7,17461595.0,2494514.0,1,7,17461595.0,0
10905,2022-01-07,2022-12-27,18,43788328.0,2432685.0,370,18,43788328.0,1
10906,2022-11-26,2023-10-26,3,34434883.0,11478294.0,67,3,34434883.0,0
10907,2022-05-31,2023-09-23,11,15191839.0,1381076.0,100,11,15191839.0,0
10908,2022-03-26,2022-05-01,14,50361190.0,3597228.0,610,14,50361190.0,1
10909,2022-05-27,2023-05-05,7,17534325.0,2504904.0,241,7,17534325.0,1
10910,2023-01-16,2023-05-28,24,51910289.0,2162929.0,218,24,51910289.0,1
10911,2022-10-12,2023-05-22,22,51805116.0,2354778.0,224,22,51805116.0,1
10912,2022-03-23,2023-11-16,24,10913494.0,454729.0,46,24,10913494.0,0
10913,2023-05-29,2023-12-31,26,17087249.0,657202.0,1,26,17087249.0,0
10914,2023-01-21,2023-08-09,5,25891045.0,5178209.0,145,5,25891045.0,1
10915,2023-04-16,2023-12-31,7,34936314.0,4990902.0,1,7,34936314.0,0
10916,2022-04-29,2023-02-03,4,28024810.0,7006202.0,332,4,28024810.0,1
10917,2023-01-31,2023-12-31,16,50447627.0,3152977.0,1,16,50447627.0,0
10918,2022-09-18,2023-05-12,4,37978650.0,9494662.0,234,4,37978650.0,1
10919,2022-09-13,2023-12-31,15,11971878.0,798125.0,1,15,11971878.0,0
10920,2022-08-14,2023-11-02,9,6538956.0,726551.0,60,9,6538956.0,0
10921,2022-02-22,2023-04-07,12,36170786.0,3014232.0,269,12,36170786.0,1
10922,2023-05-15,2023-11-04,15,9249384.0,616626.0,58,15,9249384.0,0
10923,2023-05-21,2023-07-14,18,41213983.0,2289666.0,171,18,41213983.0,1
10924,2022-12-30,2023-04-11,16,17000663.0,1062541.0,265,16,17000663.0,1
10925,2022-10-07,2023-02-06,13,17806178.0,1369706.0,329,13,17806178.0,1
10926,2022-06-07,2023-11-23,12,1748558.0,145713.0,39,12,1748558.0,0
10927,2022-02-28,2023-11-17,8,36811372.0,4601422.0,45,8,36811372.0,0
10928,2022-05-08,2023-05-08,6,6954103.0,1159017.0,238,6,6954103.0,1
10929,2022-04-25,2023-07-23,23,40462333.0,1759232.0,162,23,40462333.0,1
10930,2022-07-28,2023-12-31,3,26186885.0,8728962.0,1,3,26186885.0,0
10931,2022-08-25,2023-09-22,9,41041415.0,4560157.0,101,9,41041415.0,0
10932,2022-10-08,2023-05-24,26,30863468.0,1187056.0,222,26,30863468.0,1
10933,2022-12-25,2023-12-31,11,5387610.0,489783.0,1,11,5387610.0,0
10934,2022-07-20,2023-07-23,10,40095139.0,4009514.0,162,10,40095139.0,1
10935,2022-10-05,2023-12-31,7,4745814.0,677973.0,1,7,4745814.0,0
10936,2022-08-23,2023-02-07,21,25518047.0,1215145.0,328,21,25518047.0,1
10937,2023-05-09,2023-12-31,12,9955340.0,829612.0,1,12,9955340.0,0
10938,2022-01-04,2022-03-31,13,39418627.0,3032202.0,641,13,39418627.0,1
10939,2023-03-18,2023-12-04,27,47508834.0,1759586.0,28,27,47508834.0,0
10940,2022-01-29,2023-05-08,17,29349609.0,1726448.0,238,17,29349609.0,1
10941,2022-04-19,2023-06-06,8,27979083.0,3497385.0,209,8,27979083.0,1
10942,2022-03-16,2023-10-26,17,40009330.0,2353490.0,67,17,40009330.0,0
10943,2022-05-26,2023-01-04,7,1458004.0,208286.0,362,7,1458004.0,1
10944,2022-05-08,2023-11-22,21,47822139.0,2277245.0,40,21,47822139.0,0
10945,2022-02-11,2023-08-12,24,11230400.0,467933.0,142,24,11230400.0,1
10946,2022-12-22,2023-07-24,21,51193239.0,2437773.0,161,21,51193239.0,1
10947,2022-02-10,2022-12-28,12,38601701.0,3216808.0,369,12,38601701.0,1
10948,2022-02-03,2023-02-02,14,40531958.0,2895140.0,333,14,40531958.0,1
10949,2022-01-17,2022-06-11,24,34535111.0,1438963.0,569,24,34535111.0,1
10950,2022-06-02,2022-08-19,6,25160490.0,4193415.0,500,6,25160490.0,1
10951,2023-01-13,2023-05-04,20,30238687.0,1511934.0,242,20,30238687.0,1
10952,2022-12-08,2023-12-05,18,3557267.0,197626.0,27,18,3557267.0,0
10953,2022-01-27,2023-09-05,10,32897143.0,3289714.0,118,10,32897143.0,1
10954,2022-10-14,2023-10-13,6,33005784.0,5500964.0,80,6,33005784.0,0
10955,2022-06-17,2023-12-30,27,46473001.0,1721222.0,2,27,46473001.0,0
10956,2022-09-25,2023-06-02,25,26887343.0,1075494.0,213,25,26887343.0,1
10957,2023-03-31,2023-12-31,14,5118934.0,365638.0,1,14,5118934.0,0
10958,2023-02-05,2023-03-09,4,16754753.0,4188688.0,298,4,16754753.0,1
10959,2023-04-21,2023-12-12,6,34505974.0,5750996.0,20,6,34505974.0,0
10960,2022-05-10,2022-07-18,7,13354350.0,1907764.0,532,7,13354350.0,1
10961,2022-12-29,2023-03-27,5,15450813.0,3090163.0,280,5,15450813.0,1
10962,2022-10-19,2023-12-31,11,42879826.0,3898166.0,1,11,42879826.0,0
10963,2023-01-06,2023-12-31,23,30883442.0,1342758.0,1,23,30883442.0,0
10964,2022-01-29,2023-09-22,20,27033194.0,1351660.0,101,20,27033194.0,0
10965,2022-05-29,2022-10-27,13,17377360.0,1336720.0,431,13,17377360.0,1
10966,2022-10-23,2023-12-31,5,38331144.0,7666229.0,1,5,38331144.0,0
10967,2022-01-11,2023-10-21,27,15816096.0,585781.0,72,27,15816096.0,0
10968,2023-05-27,2023-09-29,25,38642827.0,1545713.0,94,25,38642827.0,0
10969,2022-04-23,2023-07-10,4,4761155.0,1190289.0,175,4,4761155.0,1
10970,2022-07-06,2023-03-27,11,45118700.0,4101700.0,280,11,45118700.0,1
10971,2022-08-15,2022-11-14,16,26577976.0,1661124.0,413,16,26577976.0,1
10972,2022-11-06,2023-08-18,6,23476207.0,3912701.0,136,6,23476207.0,1
10973,2022-04-08,2023-11-19,11,32239989.0,2930908.0,43,11,32239989.0,0
10974,2022-02-24,2023-03-08,15,32908957.0,2193930.0,299,15,32908957.0,1
10975,2023-02-10,2023-07-13,20,7907387.0,395369.0,172,20,7907387.0,1
10976,2022-03-10,2023-08-03,17,39616666.0,2330392.0,151,17,39616666.0,1
10977,2022-11-08,2023-10-20,12,15217158.0,1268096.0,73,12,15217158.0,0
