date,customer_id,product_name,quantity,unit_price,total_revenue
2023-02-18,11416,Slim Jeans,1,1917858.0,1917858.0
2023-05-16,12230,Leather Jacket,1,1286480.0,1286480.0
2023-07-10,12084,Summer Dress,4,1874054.0,7496216.0
2023-05-29,11236,Oversize Hoodie,4,2503317.0,10013268.0
2023-03-28,11972,Cargo Pants,1,1986404.0,1986404.0
2023-01-08,10134,Knit Scarf,4,1601898.0,6407592.0
2023-08-11,10924,Cargo Pants,2,2773536.0,5547072.0
2023-12-23,10690,Denim Jacket,1,1240468.0,1240468.0
2023-01-16,11702,Slim Jeans,3,1774089.0,5322267.0
2023-10-23,12030,Denim Jacket,1,3139905.0,3139905.0
2023-04-16,11873,Leather Jacket,5,3110134.0,15550670.0
2023-10-10,10841,Denim Jacket,5,467283.0,2336415.0
2023-04-14,10988,Oversize Hoodie,1,1913642.0,1913642.0
2023-12-27,11462,Summer Dress,3,1376528.0,4129584.0
2023-05-26,10839,Leather Jacket,1,1250866.0,1250866.0
2023-02-04,12480,Denim Jacket,3,2089693.0,6269079.0
2023-04-23,11452,Slim Jeans,2,1677337.0,3354674.0
2023-11-04,10748,Knit Scarf,2,2465316.0,4930632.0
2023-02-22,10966,Oversize Hoodie,3,524619.0,1573857.0
2023-12-13,11927,Oversize Hoodie,4,2998950.0,11995800.0
2023-03-22,12039,Slim Jeans,2,2010882.0,4021764.0
2023-04-14,12229,Oversize Hoodie,5,2331183.0,11655915.0
2023-11-18,10145,Cargo Pants,1,2112613.0,2112613.0
2023-08-30,11851,Knit Scarf,4,3170112.0,12680448.0
2023-01-31,10735,Slim Jeans,5,3162321.0,15811605.0
2023-11-13,12454,Cargo Pants,1,2127201.0,2127201.0
2023-07-11,12387,Leather Jacket,5,2330899.0,11654495.0
2023-12-23,12316,Basic T-Shirt,4,2151067.0,8604268.0
2023-12-27,12314,Knit Scarf,3,1304373.0,3913119.0
2023-08-21,10528,Summer Dress,1,979687.0,979687.0
2023-04-08,11412,Leather Jacket,5,1557599.0,7787995.0
2023-02-03,11119,Cargo Pants,5,2327581.0,11637905.0
2023-08-31,10430,Summer Dress,4,603938.0,2415752.0
2023-02-28,11061,Summer Dress,4,1864339.0,7457356.0
2023-09-16,11417,Cargo Pants,4,1573093.0,6292372.0
2023-01-17,11597,Cargo Pants,3,1900583.0,5701749.0
2023-03-19,11898,Knit Scarf,2,2815623.0,5631246.0
2023-07-25,12351,Slim Jeans,5,580928.0,2904640.0
2023-10-29,11780,Basic T-Shirt,3,2549966.0,7649898.0
2023-06-15,12449,Knit Scarf,5,2284002.0,11420010.0
2023-10-18,12392,Cargo Pants,3,1010582.0,3031746.0
2023-04-22,10518,Summer Dress,1,2469005.0,2469005.0
2023-11-13,11401,Summer Dress,2,1815023.0,3630046.0
2023-12-19,10165,Leather Jacket,5,1772818.0,8864090.0
2023-05-25,12073,Basic T-Shirt,4,1778444.0,7113776.0
2023-06-05,11147,Basic T-Shirt,2,3060394.0,6120788.0
2023-06-27,10129,Denim Jacket,5,3047002.0,15235010.0
2023-12-12,11658,Denim Jacket,1,2962422.0,2962422.0
2023-05-16,11018,Summer Dress,5,2888541.0,14442705.0
2023-11-11,10595,Basic T-Shirt,5,553367.0,2766835.0
2023-01-18,11333,Leather Jacket,5,1551636.0,7758180.0
2023-12-17,12484,Slim Jeans,2,2910912.0,5821824.0
2023-06-04,10182,Summer Dress,5,2526598.0,12632990.0
2023-09-29,11612,Oversize Hoodie,4,1705814.0,6823256.0
2023-09-23,10744,Summer Dress,3,2576446.0,7729338.0
2023-12-26,11839,Summer Dress,4,1022511.0,4090044.0
2023-11-28,12091,Slim Jeans,1,2099448.0,2099448.0
2023-01-16,12452,Cargo Pants,2,1915745.0,3831490.0
2023-01-12,11953,Denim Jacket,3,2027254.0,6081762.0
2023-03-16,10605,Cargo Pants,2,2434937.0,4869874.0
2023-07-31,11790,Oversize Hoodie,2,3061956.0,6123912.0
2023-06-28,11614,Denim Jacket,5,1176032.0,5880160.0
2023-05-09,10263,Oversize Hoodie,4,2534640.0,10138560.0
2023-10-10,12118,Oversize Hoodie,3,2224138.0,6672414.0
2023-07-14,10661,Denim Jacket,5,2361649.0,11808245.0
2023-09-25,11316,Cargo Pants,3,1629529.0,4888587.0
2023-01-30,10822,Knit Scarf,4,3047591.0,12190364.0
2023-01-09,12195,Slim Jeans,5,1769055.0,8845275.0
2023-11-05,12073,Basic T-Shirt,3,784377.0,2353131.0
2023-11-06,11347,Oversize Hoodie,5,2321906.0,11609530.0
2023-06-14,12020,Denim Jacket,2,804390.0,1608780.0
2023-07-12,12299,Basic T-Shirt,1,1337356.0,1337356.0
2023-11-01,10816,Leather Jacket,3,1077016.0,3231048.0
2023-09-17,10682,Denim Jacket,4,1932070.0,7728280.0
2023-07-11,12223,Slim Jeans,3,1405636.0,4216908.0
2023-03-20,11194,Basic T-Shirt,1,889596.0,889596.0
2023-06-28,10002,Cargo Pants,3,2624740.0,7874220.0
2023-04-01,10639,Knit Scarf,3,1738352.0,5215056.0
2023-08-03,12410,Cargo Pants,3,1699735.0,5099205.0
2023-03-20,10590,Oversize Hoodie,4,2887498.0,11549992.0
2023-04-13,10202,Knit Scarf,1,1931767.0,1931767.0
2023-04-21,11005,Oversize Hoodie,1,2402214.0,2402214.0
2023-11-10,11313,Knit Scarf,4,1352180.0,5408720.0
2023-09-04,12026,Basic T-Shirt,3,1993546.0,5980638.0
2023-08-22,11804,Cargo Pants,3,2447640.0,7342920.0
2023-03-23,10126,Basic T-Shirt,1,1265298.0,1265298.0
2023-05-12,12097,Leather Jacket,3,2343469.0,7030407.0
2023-08-23,10846,Denim Jacket,2,2014099.0,4028198.0
2023-10-05,11797,Slim Jeans,3,1644031.0,4932093.0
2023-12-01,10179,Cargo Pants,3,2410666.0,7231998.0
2023-04-09,11605,Summer Dress,5,1321487.0,6607435.0
2023-02-07,11903,Cargo Pants,1,2414883.0,2414883.0
2023-06-10,10493,Leather Jacket,1,1965564.0,1965564.0
2023-04-27,12350,Cargo Pants,2,1125411.0,2250822.0
2023-08-29,10964,Leather Jacket,2,2287758.0,4575516.0
2023-01-26,11193,Cargo Pants,2,2883102.0,5766204.0
2023-05-16,11987,Leather Jacket,1,1302538.0,1302538.0
2023-02-19,10269,Knit Scarf,5,2683913.0,13419565.0
2023-10-21,11388,Oversize Hoodie,5,1374358.0,6871790.0
2023-10-25,10624,Basic T-Shirt,4,2708083.0,10832332.0
2023-10-20,12148,Denim Jacket,1,590665.0,590665.0
2023-06-03,12263,Cargo Pants,4,469842.0,1879368.0
2023-08-08,12145,Slim Jeans,3,761471.0,2284413.0
2023-05-20,10819,Oversize Hoodie,2,2853343.0,5706686.0
2023-02-18,10548,Leather Jacket,4,1917735.0,7670940.0
2023-05-22,10337,Slim Jeans,4,2083779.0,8335116.0
2023-02-15,10359,Oversize Hoodie,1,2766065.0,2766065.0
2023-06-12,11420,Denim Jacket,2,589276.0,1178552.0
2023-10-12,11925,Summer Dress,2,1514544.0,3029088.0
2023-09-25,10816,Cargo Pants,5,2218498.0,11092490.0
2023-04-26,10360,Cargo Pants,4,1562870.0,6251480.0
2023-03-23,10347,Leather Jacket,5,538358.0,2691790.0
2023-02-13,11148,Oversize Hoodie,4,2240095.0,8960380.0
2023-07-13,10552,Denim Jacket,1,1526354.0,1526354.0
2023-09-15,11888,Oversize Hoodie,1,502825.0,502825.0
2023-09-30,11931,Leather Jacket,3,918926.0,2756778.0
2023-10-01,10422,Summer Dress,4,1048351.0,4193404.0
2023-10-05,10336,Cargo Pants,4,1854194.0,7416776.0
2023-03-24,11527,Basic T-Shirt,2,962531.0,1925062.0
2023-02-27,10057,Summer Dress,2,1443650.0,2887300.0
2023-02-22,11686,Leather Jacket,5,2514331.0,12571655.0
2023-01-01,12333,Basic T-Shirt,3,2671230.0,8013690.0
2023-08-04,10722,Oversize Hoodie,1,2637386.0,2637386.0
2023-11-13,10386,Knit Scarf,4,2361478.0,9445912.0
2023-08-16,10950,Denim Jacket,5,1939984.0,9699920.0
2023-09-11,11501,Knit Scarf,3,1964233.0,5892699.0
2023-06-08,11720,Denim Jacket,2,3071816.0,6143632.0
2023-10-14,12059,Summer Dress,3,2864139.0,8592417.0
2023-03-07,10260,Knit Scarf,5,2236906.0,11184530.0
2023-11-05,10393,Summer Dress,1,1738361.0,1738361.0
2023-04-05,10600,Knit Scarf,2,2454944.0,4909888.0
2023-09-10,11040,Denim Jacket,2,622469.0,1244938.0
2023-05-30,10756,Cargo Pants,1,3047673.0,3047673.0
2023-01-23,10477,Knit Scarf,2,1955844.0,3911688.0
2023-09-01,11188,Denim Jacket,5,1832674.0,9163370.0
2023-08-03,12072,Cargo Pants,2,1249796.0,2499592.0
2023-05-11,11600,Basic T-Shirt,4,459321.0,1837284.0
2023-12-09,12360,Oversize Hoodie,3,618419.0,1855257.0
2023-05-28,11262,Summer Dress,5,1173273.0,5866365.0
2023-04-19,12070,Basic T-Shirt,1,1939252.0,1939252.0
2023-02-09,12228,Summer Dress,5,679846.0,3399230.0
2023-05-01,11842,Knit Scarf,4,3123143.0,12492572.0
2023-10-22,11583,Cargo Pants,2,1580142.0,3160284.0
2023-04-30,11760,Oversize Hoodie,2,1319873.0,2639746.0
2023-01-18,10730,Knit Scarf,5,1894290.0,9471450.0
2023-06-18,11499,Oversize Hoodie,2,628713.0,1257426.0
2023-07-17,10749,Slim Jeans,2,2788739.0,5577478.0
2023-05-23,10716,Basic T-Shirt,4,1715762.0,6863048.0
2023-02-06,12387,Cargo Pants,1,940422.0,940422.0
2023-07-05,10531,Cargo Pants,3,894770.0,2684310.0
2023-09-18,10692,Cargo Pants,5,1442624.0,7213120.0
2023-08-19,12210,Knit Scarf,1,2026748.0,2026748.0
2023-09-11,11109,Leather Jacket,3,1596491.0,4789473.0
2023-11-25,11571,Summer Dress,1,2091193.0,2091193.0
2023-10-24,10490,Oversize Hoodie,5,2390064.0,11950320.0
2023-01-10,10005,Summer Dress,4,2508344.0,10033376.0
2023-11-20,10076,Summer Dress,4,1552628.0,6210512.0
2023-08-18,11277,Leather Jacket,4,2421759.0,9687036.0
2023-01-24,12055,Oversize Hoodie,1,839137.0,839137.0
2023-03-19,10473,Slim Jeans,5,1861015.0,9305075.0
2023-07-12,11382,Cargo Pants,2,649415.0,1298830.0
2023-04-19,10838,Basic T-Shirt,2,1121290.0,2242580.0
2023-10-07,10603,Summer Dress,4,2053763.0,8215052.0
2023-09-20,11187,Leather Jacket,1,2486157.0,2486157.0
2023-11-25,12366,Leather Jacket,2,712101.0,1424202.0
2023-12-29,11482,Basic T-Shirt,1,1019442.0,1019442.0
2023-12-21,11765,Basic T-Shirt,5,3177720.0,15888600.0
2023-09-25,11699,Knit Scarf,4,1378559.0,5514236.0
2023-12-07,10232,Denim Jacket,3,1231112.0,3693336.0
2023-09-16,10328,Oversize Hoodie,4,684457.0,2737828.0
2023-12-01,12286,Summer Dress,3,2360818.0,7082454.0
2023-03-26,11144,Summer Dress,2,1847697.0,3695394.0
2023-01-10,10950,Basic T-Shirt,3,883265.0,2649795.0
2023-10-16,11887,Denim Jacket,1,2190470.0,2190470.0
2023-10-29,12298,Cargo Pants,3,1895841.0,5687523.0
2023-02-28,11360,Knit Scarf,2,2003600.0,4007200.0
2023-11-04,11308,Slim Jeans,2,3185851.0,6371702.0
2023-09-19,10198,Summer Dress,4,528685.0,2114740.0
2023-10-12,10416,Leather Jacket,2,2966173.0,5932346.0
2023-04-29,11419,Cargo Pants,1,2765200.0,2765200.0
2023-06-17,10938,Basic T-Shirt,3,1592193.0,4776579.0
2023-12-19,11244,Summer Dress,5,2872602.0,14363010.0
2023-07-08,11240,Oversize Hoodie,2,2233543.0,4467086.0
2023-09-08,11339,Basic T-Shirt,3,2895725.0,8687175.0
2023-11-20,11692,Leather Jacket,4,2085510.0,8342040.0
2023-08-17,10216,Oversize Hoodie,5,1044410.0,5222050.0
2023-07-09,11650,Knit Scarf,4,2034609.0,8138436.0
2023-11-12,11185,Basic T-Shirt,1,942421.0,942421.0
2023-05-04,10610,Basic T-Shirt,4,837277.0,3349108.0
2023-03-25,10918,Summer Dress,3,2248668.0,6746004.0
2023-10-24,10157,Oversize Hoodie,5,3055561.0,15277805.0
2023-08-03,10162,Denim Jacket,4,2068364.0,8273456.0
2023-08-25,10042,Knit Scarf,4,2638416.0,10553664.0
2023-04-23,12351,Denim Jacket,1,913002.0,913002.0
2023-08-05,11354,Basic T-Shirt,3,2249079.0,6747237.0
2023-11-17,11587,Cargo Pants,4,2465688.0,9862752.0
2023-09-03,11453,Denim Jacket,3,564440.0,1693320.0
2023-12-01,10120,Leather Jacket,2,717202.0,1434404.0
2023-11-15,11099,Oversize Hoodie,1,2599347.0,2599347.0
2023-02-06,12038,Cargo Pants,1,1659863.0,1659863.0
2023-03-05,10123,Summer Dress,1,1565348.0,1565348.0
2023-08-07,10789,Slim Jeans,3,2981016.0,8943048.0
2023-12-08,10257,Knit Scarf,4,3177906.0,12711624.0
2023-02-03,11861,Basic T-Shirt,4,2552057.0,10208228.0
2023-02-08,11293,Slim Jeans,3,2629633.0,7888899.0
2023-03-08,11173,Basic T-Shirt,3,1022883.0,3068649.0
2023-07-28,11172,Denim Jacket,2,978620.0,1957240.0
2023-11-14,10680,Cargo Pants,5,3146878.0,15734390.0
2023-12-10,11202,Summer Dress,5,2361502.0,11807510.0
2023-06-01,10608,Denim Jacket,1,2338452.0,2338452.0
2023-12-31,10331,Summer Dress,4,1237017.0,4948068.0
2023-07-18,12104,Denim Jacket,1,2887818.0,2887818.0
2023-03-30,11231,Summer Dress,4,572211.0,2288844.0
2023-09-05,12153,Summer Dress,4,1205123.0,4820492.0
2023-11-19,10547,Oversize Hoodie,2,945389.0,1890778.0
2023-03-20,10793,Denim Jacket,3,2405514.0,7216542.0
2023-10-12,11905,Oversize Hoodie,3,2417212.0,7251636.0
2023-11-26,11379,Basic T-Shirt,3,1920512.0,5761536.0
2023-02-01,11683,Oversize Hoodie,5,464464.0,2322320.0
2023-03-28,10489,Basic T-Shirt,3,2852827.0,8558481.0
2023-02-08,11823,Knit Scarf,5,3077865.0,15389325.0
2023-04-11,11527,Oversize Hoodie,1,1006359.0,1006359.0
2023-09-01,12351,Oversize Hoodie,5,2766140.0,13830700.0
2023-08-20,10650,Oversize Hoodie,4,3126538.0,12506152.0
2023-03-09,10648,Knit Scarf,2,1349179.0,2698358.0
2023-07-11,11386,Leather Jacket,2,958906.0,1917812.0
2023-01-28,10381,Knit Scarf,4,3138235.0,12552940.0
2023-09-27,12210,Summer Dress,1,614294.0,614294.0
2023-08-14,12067,Knit Scarf,2,1208892.0,2417784.0
2023-03-18,11864,Leather Jacket,4,2490580.0,9962320.0
2023-08-11,12291,Oversize Hoodie,2,2147722.0,4295444.0
2023-06-16,10129,Oversize Hoodie,5,2332404.0,11662020.0
2023-10-11,11200,Leather Jacket,2,2397252.0,4794504.0
2023-07-11,10409,Denim Jacket,5,2336897.0,11684485.0
2023-03-30,10792,Cargo Pants,5,1391163.0,6955815.0
2023-02-01,11108,Basic T-Shirt,2,1306626.0,2613252.0
2023-05-17,10222,Summer Dress,2,1628283.0,3256566.0
2023-06-05,11440,Knit Scarf,5,2671130.0,13355650.0
2023-09-07,12493,Basic T-Shirt,2,3030245.0,6060490.0
2023-04-05,10618,Denim Jacket,1,1701927.0,1701927.0
2023-01-17,11349,Cargo Pants,3,685857.0,2057571.0
2023-04-27,12214,Summer Dress,3,3030321.0,9090963.0
2023-11-29,11037,Slim Jeans,4,671178.0,2684712.0
2023-11-07,12413,Summer Dress,3,887551.0,2662653.0
2023-01-10,10225,Knit Scarf,1,2836115.0,2836115.0
2023-03-21,12242,Basic T-Shirt,3,1966566.0,5899698.0
2023-05-14,10057,Summer Dress,3,1419887.0,4259661.0
2023-07-22,12261,Slim Jeans,1,3010002.0,3010002.0
2023-04-26,11404,Slim Jeans,5,3091393.0,15456965.0
2023-08-08,10117,Oversize Hoodie,3,1359597.0,4078791.0
2023-09-10,10410,Knit Scarf,4,2838166.0,11352664.0
2023-06-18,11917,Slim Jeans,3,2315954.0,6947862.0
2023-12-01,11984,Leather Jacket,3,1204851.0,3614553.0
2023-11-12,12052,Basic T-Shirt,1,3038940.0,3038940.0
2023-07-24,10023,Leather Jacket,1,623440.0,623440.0
2023-10-25,10745,Cargo Pants,4,1324341.0,5297364.0
2023-09-05,10602,Leather Jacket,2,1539719.0,3079438.0
2023-12-31,10970,Basic T-Shirt,1,2349296.0,2349296.0
2023-03-12,11179,Denim Jacket,2,555691.0,1111382.0
2023-06-05,11843,Cargo Pants,4,2896886.0,11587544.0
2023-04-12,12255,Leather Jacket,3,2262533.0,6787599.0
2023-01-13,10081,Denim Jacket,3,1206313.0,3618939.0
2023-09-28,10483,Leather Jacket,2,2260441.0,4520882.0
2023-10-19,11431,Knit Scarf,4,1926541.0,7706164.0
2023-08-08,10033,Cargo Pants,4,1374758.0,5499032.0
2023-01-15,12083,Leather Jacket,1,528640.0,528640.0
2023-08-26,11273,Slim Jeans,2,1965527.0,3931054.0
2023-04-27,10280,Denim Jacket,1,675999.0,675999.0
2023-11-27,12008,Basic T-Shirt,2,2677985.0,5355970.0
2023-02-25,12200,Basic T-Shirt,1,693446.0,693446.0
2023-12-17,11683,Basic T-Shirt,1,1629033.0,1629033.0
2023-05-12,11575,Leather Jacket,4,1645017.0,6580068.0
2023-08-14,10701,Slim Jeans,4,1979555.0,7918220.0
2023-11-04,11780,Basic T-Shirt,3,558647.0,1675941.0
2023-08-10,11019,Summer Dress,3,1010539.0,3031617.0
2023-06-22,11254,Basic T-Shirt,4,998628.0,3994512.0
2023-12-06,10665,Oversize Hoodie,4,2097169.0,8388676.0
2023-10-12,11312,Summer Dress,1,1174998.0,1174998.0
2023-11-05,11419,Basic T-Shirt,3,846536.0,2539608.0
2023-06-06,11057,Leather Jacket,4,500471.0,2001884.0
2023-05-31,11939,Denim Jacket,2,2761498.0,5522996.0
2023-07-04,11387,Basic T-Shirt,2,3121758.0,6243516.0
2023-06-27,11135,Slim Jeans,3,2383970.0,7151910.0
2023-01-21,11145,Slim Jeans,2,1584959.0,3169918.0
2023-04-22,12064,Basic T-Shirt,1,785530.0,785530.0
2023-06-20,10739,Knit Scarf,3,1756538.0,5269614.0
2023-05-18,11547,Leather Jacket,4,1707635.0,6830540.0
2023-08-21,12146,Leather Jacket,2,1604660.0,3209320.0
2023-11-28,12164,Leather Jacket,1,1490335.0,1490335.0
2023-01-30,11495,Basic T-Shirt,4,1816072.0,7264288.0
2023-11-03,11463,Denim Jacket,5,651247.0,3256235.0
2023-06-10,10349,Basic T-Shirt,1,555310.0,555310.0
2023-03-19,10232,Oversize Hoodie,2,625891.0,1251782.0
2023-10-05,11997,Slim Jeans,1,999996.0,999996.0
2023-11-16,11557,Knit Scarf,5,1214693.0,6073465.0
2023-01-21,12333,Summer Dress,5,916008.0,4580040.0
2023-12-29,11971,Summer Dress,1,1142771.0,1142771.0
2023-05-23,11657,Denim Jacket,4,961053.0,3844212.0
2023-02-05,11943,Slim Jeans,4,864544.0,3458176.0
2023-10-30,10545,Cargo Pants,5,1255702.0,6278510.0
2023-08-02,10392,Oversize Hoodie,3,1543160.0,4629480.0
2023-02-01,11194,Slim Jeans,3,2496734.0,7490202.0
2023-07-05,12125,Oversize Hoodie,4,3077762.0,12311048.0
2023-06-23,11989,Cargo Pants,3,2977155.0,8931465.0
2023-02-23,10297,Oversize Hoodie,4,1758818.0,7035272.0
2023-06-10,12378,Leather Jacket,2,1718699.0,3437398.0
2023-09-07,11087,Slim Jeans,4,795669.0,3182676.0
2023-09-08,10270,Summer Dress,2,3122285.0,6244570.0
2023-10-06,12264,Basic T-Shirt,5,2540269.0,12701345.0
2023-06-20,11099,Cargo Pants,3,2780813.0,8342439.0
2023-07-02,11710,Cargo Pants,5,1093950.0,5469750.0
2023-01-02,10510,Basic T-Shirt,1,1552986.0,1552986.0
2023-07-13,11117,Slim Jeans,1,732274.0,732274.0
2023-06-15,11077,Knit Scarf,5,3037236.0,15186180.0
2023-09-04,10496,Basic T-Shirt,4,1236030.0,4944120.0
2023-09-01,10094,Oversize Hoodie,4,2089027.0,8356108.0
2023-04-20,10625,Basic T-Shirt,3,868605.0,2605815.0
2023-11-19,10229,Oversize Hoodie,5,2657691.0,13288455.0
2023-03-12,12298,Oversize Hoodie,1,962448.0,962448.0
2023-06-13,11415,Summer Dress,5,2675807.0,13379035.0
2023-10-12,10721,Basic T-Shirt,5,1554847.0,7774235.0
2023-04-23,10980,Knit Scarf,3,2038832.0,6116496.0
2023-08-16,12230,Summer Dress,4,1191699.0,4766796.0
2023-10-28,10267,Knit Scarf,1,2877635.0,2877635.0
2023-01-16,11004,Basic T-Shirt,3,2539638.0,7618914.0
2023-01-31,10281,Knit Scarf,1,1424253.0,1424253.0
2023-06-11,10962,Oversize Hoodie,1,2059751.0,2059751.0
2023-11-02,11107,Knit Scarf,4,804718.0,3218872.0
2023-07-12,11210,Basic T-Shirt,4,891299.0,3565196.0
2023-07-29,11372,Cargo Pants,3,1917613.0,5752839.0
2023-08-20,10423,Cargo Pants,2,2211647.0,4423294.0
2023-07-03,12006,Summer Dress,3,1982937.0,5948811.0
2023-01-15,10454,Denim Jacket,3,1988372.0,5965116.0
2023-11-01,12315,Leather Jacket,2,2491298.0,4982596.0
2023-07-28,10507,Cargo Pants,1,2931621.0,2931621.0
2023-06-21,11166,Knit Scarf,5,1515893.0,7579465.0
2023-09-23,10316,Summer Dress,2,1926567.0,3853134.0
2023-01-20,11700,Knit Scarf,5,2905816.0,14529080.0
2023-03-11,10764,Leather Jacket,1,1726766.0,1726766.0
2023-01-08,11256,Slim Jeans,2,1674160.0,3348320.0
2023-02-03,10898,Summer Dress,4,2557915.0,10231660.0
2023-08-12,10953,Cargo Pants,3,2862578.0,8587734.0
2023-06-28,11596,Cargo Pants,2,2478599.0,4957198.0
2023-09-03,12070,Basic T-Shirt,2,725342.0,1450684.0
2023-09-17,10384,Leather Jacket,1,1728120.0,1728120.0
2023-04-18,10103,Cargo Pants,4,1032916.0,4131664.0
2023-08-30,10900,Basic T-Shirt,2,1322707.0,2645414.0
2023-01-24,10110,Leather Jacket,4,1739075.0,6956300.0
2023-08-04,11496,Summer Dress,5,1059204.0,5296020.0
2023-02-24,10670,Summer Dress,2,1868818.0,3737636.0
2023-01-26,10384,Basic T-Shirt,4,2219009.0,8876036.0
2023-10-08,12021,Summer Dress,3,2855970.0,8567910.0
2023-10-19,12238,Basic T-Shirt,1,1031517.0,1031517.0
2023-11-23,10762,Oversize Hoodie,4,1304054.0,5216216.0
2023-07-05,12408,Knit Scarf,1,1565951.0,1565951.0
2023-01-12,10886,Leather Jacket,2,1067504.0,2135008.0
2023-05-09,12127,Basic T-Shirt,2,1363110.0,2726220.0
2023-07-27,11236,Leather Jacket,5,2879214.0,14396070.0
2023-05-13,11015,Denim Jacket,1,831301.0,831301.0
2023-12-05,11469,Oversize Hoodie,3,1670306.0,5010918.0
2023-07-15,12197,Leather Jacket,3,1305159.0,3915477.0
2023-09-19,10010,Basic T-Shirt,4,662203.0,2648812.0
2023-10-09,11566,Knit Scarf,3,714345.0,2143035.0
2023-04-13,10792,Knit Scarf,1,2608420.0,2608420.0
2023-04-30,11968,Summer Dress,2,2793916.0,5587832.0
2023-07-02,11079,Knit Scarf,1,2488871.0,2488871.0
2023-01-09,11663,Knit Scarf,1,1932880.0,1932880.0
2023-02-14,12228,Denim Jacket,2,2574814.0,5149628.0
2023-09-01,10744,Leather Jacket,1,868043.0,868043.0
2023-09-27,12429,Leather Jacket,3,2595554.0,7786662.0
2023-04-22,10451,Cargo Pants,4,1614557.0,6458228.0
2023-02-24,11117,Cargo Pants,4,2513368.0,10053472.0
2023-01-15,12442,Oversize Hoodie,1,1076311.0,1076311.0
2023-02-06,11355,Slim Jeans,2,2739494.0,5478988.0
2023-06-27,11732,Knit Scarf,5,2012321.0,10061605.0
2023-05-07,12481,Summer Dress,1,470178.0,470178.0
2023-04-27,11187,Knit Scarf,1,1877985.0,1877985.0
2023-12-06,10908,Basic T-Shirt,5,1303269.0,6516345.0
2023-03-13,12133,Oversize Hoodie,4,608130.0,2432520.0
2023-12-18,11749,Basic T-Shirt,4,1680101.0,6720404.0
2023-04-21,11115,Basic T-Shirt,5,1306543.0,6532715.0
2023-05-29,11508,Leather Jacket,2,1012073.0,2024146.0
2023-07-04,11277,Oversize Hoodie,1,1410086.0,1410086.0
2023-04-15,11814,Oversize Hoodie,3,943920.0,2831760.0
2023-05-27,11679,Cargo Pants,4,1274483.0,5097932.0
2023-08-09,11268,Denim Jacket,4,767170.0,3068680.0
2023-11-10,12318,Summer Dress,4,681860.0,2727440.0
2023-12-17,11064,Slim Jeans,2,2952553.0,5905106.0
2023-01-06,11634,Basic T-Shirt,5,2932606.0,14663030.0
2023-09-17,11057,Knit Scarf,2,2727014.0,5454028.0
2023-10-26,10450,Summer Dress,4,1083395.0,4333580.0
2023-12-15,11873,Knit Scarf,1,2446199.0,2446199.0
2023-02-11,10625,Cargo Pants,4,2071708.0,8286832.0
2023-09-16,11970,Denim Jacket,1,590892.0,590892.0
2023-09-28,10885,Denim Jacket,1,2923861.0,2923861.0
2023-02-16,10319,Summer Dress,4,3194451.0,12777804.0
2023-03-26,11396,Basic T-Shirt,4,2398984.0,9595936.0
2023-06-23,11375,Leather Jacket,1,1086646.0,1086646.0
2023-02-27,11347,Leather Jacket,2,1974626.0,3949252.0
2023-07-18,10488,Basic T-Shirt,2,750796.0,1501592.0
2023-07-28,10451,Cargo Pants,2,1271643.0,2543286.0
2023-09-05,10353,Cargo Pants,3,2422454.0,7267362.0
2023-07-30,11140,Oversize Hoodie,1,1277954.0,1277954.0
2023-02-08,11941,Slim Jeans,3,854816.0,2564448.0
2023-09-09,12368,Knit Scarf,3,470546.0,1411638.0
2023-05-11,12133,Leather Jacket,1,2024415.0,2024415.0
2023-10-18,10248,Slim Jeans,3,3113844.0,9341532.0
2023-09-07,10568,Summer Dress,1,1781366.0,1781366.0
2023-02-21,10684,Knit Scarf,5,1034683.0,5173415.0
2023-01-14,10644,Knit Scarf,5,1724020.0,8620100.0
2023-06-05,10479,Knit Scarf,1,2105730.0,2105730.0
2023-01-30,10368,Summer Dress,1,2653763.0,2653763.0
2023-03-31,11845,Basic T-Shirt,1,1694866.0,1694866.0
2023-06-16,10357,Denim Jacket,2,925618.0,1851236.0
2023-12-17,12456,Denim Jacket,1,967027.0,967027.0
2023-03-10,11369,Basic T-Shirt,4,2924247.0,11696988.0
2023-06-12,12227,Basic T-Shirt,5,1099665.0,5498325.0
2023-08-30,11467,Knit Scarf,5,2452048.0,12260240.0
2023-02-21,11843,Cargo Pants,1,1189609.0,1189609.0
2023-05-22,12415,Leather Jacket,5,2431546.0,12157730.0
2023-03-04,11060,Slim Jeans,1,665500.0,665500.0
2023-10-19,11645,Denim Jacket,1,1020331.0,1020331.0
2023-04-01,10828,Summer Dress,5,1573929.0,7869645.0
2023-06-01,11170,Slim Jeans,5,1867121.0,9335605.0
2023-06-06,11812,Denim Jacket,4,1420615.0,5682460.0
2023-11-05,11925,Leather Jacket,3,2027170.0,6081510.0
2023-12-31,12194,Knit Scarf,4,1344767.0,5379068.0
2023-05-30,12428,Slim Jeans,4,2315707.0,9262828.0
2023-11-24,10168,Knit Scarf,5,1855819.0,9279095.0
2023-09-28,10087,Slim Jeans,4,2389051.0,9556204.0
2023-03-10,10154,Cargo Pants,5,1635192.0,8175960.0
2023-04-26,10315,Denim Jacket,2,2860375.0,5720750.0
2023-07-11,11855,Basic T-Shirt,1,1500865.0,1500865.0
2023-01-04,10723,Cargo Pants,3,1297368.0,3892104.0
